Sale,Area,Bed,Bath,Crime_Rate,Car_Commute_Percentage,Elemenatary_School,Middle_School,High_School,Total_School,Restaurant,Grocery,Nightlife
576000,"Beacon Hill, Boston, MA",2.0,2.5,1,20,5,0,0,5,1081,121,410
576000,"Beacon Hill, Boston, MA",2.0,2.5,1,20,5,0,0,5,1081,121,410
480000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,7,0,0,7,1036,126,388
476000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,1044,117,383
472000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,1044,117,383
460000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,6,0,0,6,1070,127,404
608000,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,998,113,368
544000,"Beacon Hill, Boston, MA",2.0,2.0,1,20,5,0,0,5,1081,121,410
512000,"Beacon Hill, Boston, MA",1.0,1.0,3,20,5,0,1,6,1105,126,421
512000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,998,113,368
640000,"Beacon Hill, Boston, MA",2.0,1.5,1,21,7,0,0,7,1036,126,388
1008000,"Beacon Hill, Boston, MA",3.0,3.0,4,20,3,0,0,3,1040,119,392
383200,"Beacon Hill, Boston, MA",1.0,1.0,1,21,6,0,0,6,1074,127,410
528000,"Beacon Hill, Boston, MA",3.0,1.0,1,21,7,0,0,7,1043,123,391
464000,"Beacon Hill, Boston, MA",5.0,1.0,2,21,5,0,1,6,1105,126,421
276000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,1027,116,381
408000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
304000,"Beacon Hill, Boston, MA",1.0,1.0,2,21,7,0,0,7,1085,129,412
400000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1022,121,377
416000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
410400,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1022,121,377
408000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1022,121,377
415200,"Beacon Hill, Boston, MA",2.0,1.0,2,21,6,0,0,6,1065,128,404
420000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1069,126,395
300000,"Beacon Hill, Boston, MA",1.0,1.0,1,21,7,0,0,7,1067,125,405
384000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1069,126,395
400000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1022,121,377
400000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1022,121,377
472000,"Beacon Hill, Boston, MA",2.0,1.0,1,20,5,0,2,7,1129,126,414
436000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1049,121,395
312000,"Beacon Hill, Boston, MA",1.0,1.0,2,20,3,0,0,3,1025,116,388
336000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,7,0,0,7,1036,126,388
336000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,7,0,0,7,1036,126,388
287200,"Beacon Hill, Boston, MA",1.0,1.0,2,31,3,0,0,3,1025,116,388
384000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1043,124,388
404000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
448000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1049,121,395
432000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1043,123,391
304000,"Beacon Hill, Boston, MA",1.0,1.0,2,21,5,0,1,6,1105,126,421
448000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1039,125,387
448000,"Beacon Hill, Boston, MA",2.0,1.0,3,20,5,0,1,6,1105,126,421
448000,"Beacon Hill, Boston, MA",2.0,1.0,3,20,5,0,1,6,1105,126,421
448000,"Beacon Hill, Boston, MA",2.0,1.0,3,20,5,0,1,6,1105,126,421
472000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1043,123,391
452000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1046,122,390
452800,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1013,118,375
440000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1013,118,375
464000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1036,126,388
456000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1061,124,399
452000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1046,122,390
512000,"Beacon Hill, Boston, MA",2.0,1.0,1,20,5,0,2,7,1129,126,414
351200,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,1068,122,405
463200,"Beacon Hill, Boston, MA",2.0,1.0,3,21,7,0,0,7,1046,122,390
784000,"Beacon Hill, Boston, MA",4.0,2.0,2,20,5,0,0,5,1094,129,419
448000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1065,128,404
332000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,7,0,0,7,1039,125,387
376000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,1022,121,377
480000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1044,117,383
464000,"Beacon Hill, Boston, MA",2.0,1.0,4,21,7,0,0,7,1049,121,395
336000,"Beacon Hill, Boston, MA",1.0,1.0,2,20,3,0,0,3,1025,116,388
464000,"Beacon Hill, Boston, MA",2.0,1.0,3,21,6,0,0,6,1043,124,388
336000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,7,0,0,7,1036,126,388
500000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1074,127,410
496000,"Beacon Hill, Boston, MA",2.0,1.0,1,21,7,0,0,7,1036,126,388
352000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,6,0,0,6,1046,125,386
480000,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1085,129,412
495200,"Beacon Hill, Boston, MA",2.0,1.0,2,21,7,0,0,7,1087,126,417
364000,"Beacon Hill, Boston, MA",1.0,1.0,3,21,7,0,0,7,1039,125,387
368000,"Beacon Hill, Boston, MA",1.0,1.0,4,21,7,0,0,7,998,113,368
383200,"Back Bay, Boston, MA",2.0,1.0,1,28,2,0,3,5,859,88,297
447200,"Back Bay, Boston, MA",2.0,1.0,3,28,4,1,1,6,926,94,304
472000,"Back Bay, Boston, MA",2.0,1.0,1,28,4,0,3,7,957,96,323
280000,"Back Bay, Boston, MA",1.0,1.0,2,28,4,3,3,10,746,99,256
464000,"Back Bay, Boston, MA",2.0,1.0,2,28,3,2,2,7,792,99,274
296000,"Back Bay, Boston, MA",0.0,1.0,1,28,6,1,1,8,1099,118,396
528000,"Back Bay, Boston, MA",2.0,1.0,1,28,6,1,1,8,1134,126,415
600000,"Back Bay, Boston, MA",3.0,1.0,4,32,2,3,3,8,617,83,229
512000,"Back Bay, Boston, MA",2.0,1.0,3,28,2,0,3,5,765,81,272
704000,"Back Bay, Boston, MA",3.0,1.0,2,28,3,2,2,7,792,99,274
768000,"Back Bay, Boston, MA",3.0,1.5,4,28,4,5,5,14,868,109,288
364000,"Back Bay, Boston, MA",1.0,1.0,3,21,2,0,3,5,765,81,272
472000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
448000,"Back Bay, Boston, MA",2.0,1.0,1,21,1,0,2,3,658,65,253
364800,"Back Bay, Boston, MA",1.0,1.0,3,21,2,0,3,5,765,81,272
384000,"Back Bay, Boston, MA",1.0,1.0,2,28,3,2,2,7,792,99,274
384000,"Back Bay, Boston, MA",1.0,1.0,1,28,2,0,3,5,858,90,298
384000,"Back Bay, Boston, MA",1.0,1.0,3,28,3,1,1,5,843,85,300
376000,"Back Bay, Boston, MA",1.0,1.0,3,21,2,0,3,5,765,81,272
368000,"Back Bay, Boston, MA",1.0,1.0,4,28,3,1,1,5,1046,120,358
384000,"Back Bay, Boston, MA",1.0,1.0,1,28,6,1,1,8,1134,126,415
480000,"Back Bay, Boston, MA",2.0,2.0,1,28,6,1,1,8,1134,126,415
496000,"Back Bay, Boston, MA",2.0,1.0,1,21,3,3,3,9,693,91,239
512000,"Back Bay, Boston, MA",2.0,1.0,1,21,2,0,3,5,760,79,278
496000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
488000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
396000,"Back Bay, Boston, MA",1.0,1.0,3,28,3,1,1,5,843,85,300
388000,"Back Bay, Boston, MA",1.0,1.0,2,28,3,1,1,5,899,92,306
356000,"Back Bay, Boston, MA",1.0,1.0,3,21,2,0,3,5,743,77,267
356000,"Back Bay, Boston, MA",1.0,1.0,3,21,2,0,3,5,743,77,267
400000,"Back Bay, Boston, MA",1.0,1.0,2,28,4,3,3,10,746,99,256
392000,"Back Bay, Boston, MA",1.0,1.0,3,28,3,1,1,5,843,85,300
352000,"Back Bay, Boston, MA",1.0,1.0,2,21,1,0,3,4,685,68,260
400000,"Back Bay, Boston, MA",1.0,1.0,2,28,3,2,2,7,792,99,274
399200,"Back Bay, Boston, MA",1.0,1.0,1,28,4,0,3,7,945,95,314
400000,"Back Bay, Boston, MA",1.0,1.0,1,28,2,0,3,5,839,86,288
736000,"Back Bay, Boston, MA",3.0,2.0,3,28,4,1,1,6,927,94,302
720000,"Back Bay, Boston, MA",3.0,1.0,3,21,1,1,1,3,685,67,235
720000,"Back Bay, Boston, MA",3.0,1.0,2,21,1,1,1,3,685,67,235
640000,"Back Bay, Boston, MA",3.0,1.0,2,21,2,2,2,6,684,70,235
368000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,658,65,253
432000,"Back Bay, Boston, MA",1.0,1.0,3,28,3,0,3,6,927,94,302
432000,"Back Bay, Boston, MA",1.0,1.0,2,28,4,3,3,10,746,99,256
371200,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,671,66,258
432000,"Back Bay, Boston, MA",1.0,1.0,2,28,4,3,3,10,746,99,256
424000,"Back Bay, Boston, MA",1.0,1.0,1,28,2,0,3,5,878,88,303
416000,"Back Bay, Boston, MA",1.0,1.0,1,28,6,1,1,8,1114,124,403
720000,"Back Bay, Boston, MA",3.0,1.0,3,21,2,2,2,6,684,70,235
648000,"Back Bay, Boston, MA",3.0,1.0,2,21,2,2,2,6,684,70,235
368000,"Back Bay, Boston, MA",1.0,1.0,2,21,2,2,2,6,684,70,235
488000,"Back Bay, Boston, MA",2.0,1.0,2,21,1,1,1,3,685,67,235
704000,"Back Bay, Boston, MA",3.0,1.0,2,21,1,1,1,3,685,67,235
415200,"Back Bay, Boston, MA",1.0,1.0,1,28,2,0,3,5,839,86,288
512000,"Back Bay, Boston, MA",2.0,1.0,1,21,1,0,2,3,671,66,258
632000,"Back Bay, Boston, MA",3.0,1.0,2,21,2,2,2,6,684,70,235
432000,"Back Bay, Boston, MA",1.0,1.0,1,28,4,0,3,7,932,93,312
360000,"Back Bay, Boston, MA",1.0,1.0,2,21,2,3,3,8,687,93,238
768000,"Back Bay, Boston, MA",3.0,1.0,1,21,1,0,2,3,668,63,225
720000,"Back Bay, Boston, MA",3.0,1.0,2,21,2,2,2,6,684,70,235
480000,"Back Bay, Boston, MA",2.0,1.0,1,21,2,3,3,8,670,90,238
544000,"Back Bay, Boston, MA",2.0,1.0,1,21,1,0,4,5,685,68,260
560000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
528000,"Back Bay, Boston, MA",2.0,1.0,1,21,1,0,2,3,658,65,253
632000,"Back Bay, Boston, MA",3.0,1.0,2,21,2,2,2,6,684,70,235
512000,"Back Bay, Boston, MA",2.0,1.0,1,21,1,0,2,3,673,65,243
816000,"Back Bay, Boston, MA",3.0,3.0,1,28,6,1,1,8,1134,126,415
720000,"Back Bay, Boston, MA",3.0,1.0,3,21,2,2,2,6,684,70,235
520000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
512000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,3,3,8,687,93,238
504000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
504000,"Back Bay, Boston, MA",2.0,1.0,2,21,1,1,1,3,685,67,235
512000,"Back Bay, Boston, MA",2.0,1.0,2,21,1,1,1,3,698,67,239
551200,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
396000,"Back Bay, Boston, MA",1.0,1.0,2,21,1,1,1,3,697,70,241
392000,"Back Bay, Boston, MA",1.0,1.0,2,21,1,1,1,3,698,67,239
518400,"Back Bay, Boston, MA",2.0,2.0,4,28,4,2,2,8,1115,135,407
672000,"Back Bay, Boston, MA",2.0,2.0,1,28,6,1,1,8,1077,117,381
696000,"Back Bay, Boston, MA",3.0,1.0,3,21,2,2,2,6,684,70,235
696000,"Back Bay, Boston, MA",3.0,1.0,3,21,1,1,1,3,685,67,235
372000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,668,66,232
400000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,672,67,261
448000,"Back Bay, Boston, MA",1.0,1.0,2,28,3,2,2,7,792,99,274
480000,"Back Bay, Boston, MA",1.0,1.0,4,32,2,3,3,8,617,83,229
396000,"Back Bay, Boston, MA",1.0,1.0,2,21,2,2,2,6,684,70,235
590400,"Back Bay, Boston, MA",1.0,1.0,4,36,3,1,1,5,813,84,291
384000,"Back Bay, Boston, MA",1.0,1.0,4,21,1,2,2,5,642,80,232
436000,"Back Bay, Boston, MA",1.0,1.0,3,28,2,0,3,5,784,81,273
896000,"Back Bay, Boston, MA",3.0,2.0,1,28,3,2,2,7,820,102,284
600000,"Back Bay, Boston, MA",2.0,1.0,1,21,2,3,3,8,670,90,238
480000,"Back Bay, Boston, MA",2.0,1.0,1,21,2,3,3,8,670,90,238
936000,"Back Bay, Boston, MA",2.0,2.5,2,28,3,2,2,7,792,99,274
632000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
1289600,"Back Bay, Boston, MA",3.0,2.0,3,28,3,1,1,5,813,84,291
440000,"Back Bay, Boston, MA",1.0,1.0,2,21,1,1,1,3,697,70,241
448000,"Back Bay, Boston, MA",1.0,1.0,2,28,3,1,1,5,843,85,300
400000,"Back Bay, Boston, MA",1.0,1.0,2,21,1,1,1,3,698,67,239
504000,"Back Bay, Boston, MA",2.0,1.0,2,21,1,1,1,3,685,67,235
512000,"Back Bay, Boston, MA",2.0,1.0,2,21,1,1,1,3,685,67,235
952000,"Back Bay, Boston, MA",3.0,2.0,1,21,1,0,2,3,671,66,258
648000,"Back Bay, Boston, MA",3.0,1.0,2,21,2,2,2,6,684,70,235
704000,"Back Bay, Boston, MA",2.0,2.0,2,28,4,3,3,10,746,99,256
1024000,"Back Bay, Boston, MA",3.0,2.5,3,21,2,0,3,5,765,81,272
496000,"Back Bay, Boston, MA",1.0,1.0,3,28,2,0,3,5,784,81,273
480000,"Back Bay, Boston, MA",1.0,1.0,3,28,2,0,3,5,784,81,273
424000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,668,63,225
452000,"Back Bay, Boston, MA",1.0,1.0,3,21,2,0,3,5,743,77,267
464000,"Back Bay, Boston, MA",1.0,1.0,1,28,4,0,3,7,932,93,312
416000,"Back Bay, Boston, MA",1.0,1.0,1,21,3,3,3,9,693,91,239
408000,"Back Bay, Boston, MA",1.0,1.0,1,21,3,3,3,9,693,91,239
392000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,668,66,232
464000,"Back Bay, Boston, MA",1.0,1.0,2,28,3,2,2,7,792,99,274
648000,"Back Bay, Boston, MA",2.0,1.0,2,21,1,1,1,3,685,67,235
648000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,684,70,235
416000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,4,5,694,68,265
568000,"Back Bay, Boston, MA",2.0,1.0,3,21,2,2,2,6,684,70,235
576000,"Back Bay, Boston, MA",2.0,2.0,1,21,1,0,2,3,668,63,225
408000,"Back Bay, Boston, MA",1.0,1.0,4,21,1,2,2,5,642,80,232
464000,"Back Bay, Boston, MA",1.0,1.0,2,28,2,0,3,5,839,86,288
568000,"Back Bay, Boston, MA",2.0,1.5,4,21,1,2,2,5,642,80,232
552000,"Back Bay, Boston, MA",2.0,2.0,4,21,1,2,2,5,642,80,232
560000,"Back Bay, Boston, MA",1.0,1.0,1,21,3,3,3,9,693,91,239
512000,"Back Bay, Boston, MA",1.0,1.0,3,28,5,6,6,17,821,104,283
440000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,676,65,240
544000,"Back Bay, Boston, MA",1.0,1.0,1,28,4,0,3,7,932,93,312
468000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,673,65,243
718400,"Back Bay, Boston, MA",1.0,1.0,1,28,3,2,2,7,1000,127,347
686400,"Back Bay, Boston, MA",1.0,1.0,1,28,3,2,2,7,1000,127,347
552000,"Back Bay, Boston, MA",1.0,1.0,1,28,4,0,3,7,932,93,312
416000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,672,67,261
648000,"Back Bay, Boston, MA",2.0,1.0,2,21,2,2,2,6,685,67,235
540000,"Back Bay, Boston, MA",1.0,1.0,1,21,3,3,3,9,693,91,239
672000,"Back Bay, Boston, MA",2.0,1.5,3,21,2,0,3,5,765,81,272
560000,"Back Bay, Boston, MA",1.0,1.0,1,28,2,0,3,5,903,91,314
560000,"Back Bay, Boston, MA",1.0,1.0,1,28,2,0,3,5,903,91,314
464000,"Back Bay, Boston, MA",1.0,1.0,1,28,4,0,3,7,932,93,312
428000,"Back Bay, Boston, MA",1.0,1.0,2,21,1,1,1,3,685,67,235
440000,"Back Bay, Boston, MA",1.0,1.0,1,21,1,0,2,3,676,65,240
512000,"Back Bay, Boston, MA",1.0,1.0,3,28,3,0,3,6,927,94,302
480000,"Back Bay, Boston, MA",3.0,1.0,1,15,1,0,2,3,668,63,225
424000,"South Boston, South Boston, MA",3.0,1.0,2,53,4,4,0,8,268,56,84
424000,"South Boston, Boston, MA",3.0,1.0,2,53,4,4,0,8,268,56,84
316000,"South Boston, Boston, MA",2.0,1.0,1,53,4,4,0,8,266,57,86
480000,"South Boston, Boston, MA",3.0,1.0,1,53,6,4,4,14,104,18,43
480000,"South Boston, Boston, MA",3.0,1.0,1,53,4,4,0,8,266,57,86
480000,"South Boston, Boston, MA",3.0,1.0,1,53,4,4,0,8,266,57,86
504000,"South Boston, Boston, MA",3.0,1.0,1,53,6,6,6,18,244,53,86
560000,"South Boston, Boston, MA",4.0,2.0,1,53,7,6,6,19,215,54,74
360000,"South Boston, Boston, MA",2.0,1.0,1,53,6,6,6,18,224,51,73
360000,"South Boston, Boston, MA",2.0,1.0,2,53,6,6,6,18,234,53,83
376000,"South Boston, Boston, MA",2.0,1.0,2,53,4,4,0,8,268,56,84
368000,"South Boston, Boston, MA",2.0,1.0,3,53,5,4,4,13,242,50,73
384000,"South Boston, Boston, MA",2.0,1.0,3,53,5,5,5,15,245,50,76
384000,"South Boston, Boston, MA",2.0,1.0,3,53,5,5,5,15,245,50,76
384000,"South Boston, Boston, MA",2.0,1.0,1,53,6,6,6,18,224,51,73
480000,"South Boston, Boston, MA",3.0,1.0,1,53,6,6,6,18,278,56,90
384000,"South Boston, Boston, MA",2.0,1.0,1,53,6,6,6,18,244,53,86
408000,"South Boston, Boston, MA",2.0,1.0,3,53,5,5,5,15,245,50,76
408000,"South Boston, Boston, MA",2.0,1.0,3,53,5,5,5,15,245,50,76
400000,"South Boston, Boston, MA",2.0,1.0,1,53,5,5,5,15,416,76,141
408000,"South Boston, Boston, MA",2.0,1.0,3,53,5,5,5,15,245,50,76
388000,"South Boston, Boston, MA",2.0,1.0,3,53,5,4,4,13,230,48,71
408000,"South Boston, Boston, MA",2.0,1.0,3,53,5,5,5,15,245,50,76
400000,"South Boston, Boston, MA",2.0,1.0,3,53,5,5,5,15,245,50,76
360000,"South Boston, Boston, MA",2.0,1.0,4,53,3,3,0,6,768,105,277
512000,"South Boston, Boston, MA",4.0,2.0,1,53,7,6,6,19,215,54,74
512000,"South Boston, Boston, MA",4.0,2.0,1,53,7,6,6,19,215,54,74
544000,"South Boston, Boston, MA",3.0,1.0,1,53,6,6,6,18,372,75,115
720000,"South Boston, South Boston, MA",4.0,1.0,1,53,4,4,4,12,409,76,129
656000,"South Boston, Boston, MA",4.0,2.0,1,53,3,4,0,7,589,86,217
432000,"South Boston, South Boston, MA",2.0,1.0,3,53,5,4,4,13,242,50,73
300000,"South Boston, Boston, MA",1.0,1.0,3,53,5,5,5,15,245,50,76
560000,"South Boston, South Boston, MA",3.0,1.0,1,53,5,3,3,11,99,20,45
752000,"South Boston, Boston, MA",4.0,2.0,3,53,5,4,4,13,236,48,75
752000,"South Boston, Boston, MA",4.0,2.0,3,53,5,4,4,13,236,48,75
408000,"South Boston, Boston, MA",2.0,1.0,3,53,5,4,4,13,230,48,71
388000,"South Boston, Boston, MA",2.0,1.0,3,53,5,4,4,13,230,48,71
308000,"South Boston, Boston, MA",1.0,1.0,3,53,5,5,5,15,245,50,76
316000,"South Boston, Boston, MA",1.0,1.0,3,53,5,5,5,15,245,50,76
720000,"South Boston, Boston, MA",4.0,2.0,1,53,5,5,5,15,416,76,141
568000,"South Boston, Boston, MA",4.0,2.0,1,53,4,4,4,12,490,84,175
308000,"South Boston, Boston, MA",1.0,1.0,1,53,5,3,3,11,172,30,65
464000,"South Boston, Boston, MA",2.0,1.0,2,53,5,5,5,15,421,80,140
480000,"South Boston, Boston, MA",2.0,1.0,3,53,7,7,7,21,229,58,83
472000,"South Boston, Boston, MA",2.0,1.0,2,53,5,5,5,15,421,80,140
464000,"South Boston, Boston, MA",2.0,1.0,1,53,5,5,5,15,456,81,162
335200,"South Boston, Boston, MA",1.0,1.0,1,53,5,3,3,11,172,30,65
608000,"South Boston, Boston, MA",3.0,1.0,1,53,4,3,3,10,106,22,46
288000,"South Boston, Boston, MA",1.0,1.0,1,53,4,4,4,12,523,87,184
672000,"South Boston, Boston, MA",3.0,1.0,1,53,6,6,6,18,239,51,78
600000,"South Boston, Boston, MA",3.0,1.0,1,53,4,3,3,10,129,25,53
600000,"South Boston, Boston, MA",3.0,1.0,1,53,4,3,3,10,129,25,53
600000,"South Boston, Boston, MA",3.0,1.0,1,53,4,3,3,10,179,39,67
576000,"South Boston, Boston, MA",3.0,1.0,2,53,7,6,6,19,286,68,100
348800,"South Boston, South Boston, MA",1.0,1.0,1,53,5,5,5,15,440,82,155
526400,"South Boston, Boston, MA",1.0,1.0,1,53,2,2,0,4,670,89,261
800000,"South Boston, Boston, MA",4.0,1.5,1,53,3,2,2,7,146,33,55
768000,"South Boston, Boston, MA",4.0,1.5,1,53,5,3,3,11,183,41,64
1200000,"South Boston, Boston, MA",4.0,2.0,1,53,5,3,3,11,160,29,62
528000,"South Boston, South Boston, MA",2.0,1.0,1,53,5,5,5,15,484,83,175
576000,"South Boston, Boston, MA",3.0,1.0,2,53,7,6,6,19,286,68,100
896000,"South Boston, Boston, MA",4.0,2.5,1,53,5,5,5,15,236,50,74
456000,"South Boston, Boston, MA",2.0,1.0,1,53,5,5,5,15,454,81,166
496000,"South Boston, Boston, MA",2.0,1.0,2,53,5,5,5,15,421,80,140
504000,"South Boston, South Boston, MA",2.0,1.0,2,53,7,6,6,19,192,48,68
528000,"South Boston, Boston, MA",3.0,3.0,3,53,5,4,4,13,230,48,71
560000,"South Boston, Boston, MA",2.0,1.0,2,53,5,5,5,15,421,80,140
368000,"South Boston, Boston, MA",1.0,1.0,1,53,6,6,6,18,239,51,78
376000,"South Boston, Boston, MA",1.0,1.0,1,53,5,4,4,13,218,47,83
303200,"South Boston, Boston, MA",1.0,1.0,1,53,7,6,6,19,215,54,74
736000,"South Boston, Boston, MA",3.0,2.5,2,53,6,6,6,18,310,65,106
688000,"South Boston, Boston, MA",3.0,2.5,1,53,4,4,4,12,454,81,166
360000,"South Boston, Boston, MA",1.0,1.0,1,53,5,4,4,13,218,47,83
520000,"South Boston, Boston, MA",2.0,1.0,1,53,4,3,3,10,223,44,86
576000,"South Boston, Boston, MA",2.0,2.0,1,53,5,3,3,11,154,26,62
480000,"South Boston, Boston, MA",2.0,2.0,2,53,5,5,5,15,421,80,140
416000,"South Boston, South Boston, MA",1.0,1.0,1,53,6,4,4,14,115,22,48
586720,"South Boston, Boston, MA",2.0,2.0,1,53,5,5,5,15,436,80,149
464000,"South Boston, Boston, MA",1.0,1.0,3,53,4,3,0,7,260,54,78
640000,"South Boston, Boston, MA",2.0,2.0,1,53,5,3,3,11,116,23,50
696000,"South Boston, Boston, MA",2.0,2.0,3,53,2,2,0,4,841,106,316
672000,"South Boston, Boston, MA",2.0,2.0,3,53,4,4,4,12,235,49,71
576000,"South Boston, Boston, MA",2.0,2.0,2,53,5,5,5,15,429,81,147
400000,"South Boston, Boston, MA",1.0,1.0,1,53,6,6,6,18,303,70,98
544000,"South Boston, Boston, MA",2.0,2.0,2,53,5,5,5,15,421,80,140
791920,"South Boston, Boston, MA",2.0,2.0,1,42,1,1,1,3,707,89,266
574000,"South Boston, Boston, MA",2.0,2.0,1,42,1,1,1,3,828,112,321
568000,"South Boston, Boston, MA",2.0,1.0,1,53,4,3,3,10,243,46,98
589600,"South Boston, Boston, MA",2.0,2.0,1,53,4,3,3,10,243,46,98
606400,"South Boston, Boston, MA",1.0,1.0,1,42,1,1,1,3,600,72,223
782320,"South Boston, Boston, MA",2.0,2.0,1,42,1,1,1,3,651,74,249
1040000,"South Boston, Boston, MA",5.0,3.0,2,53,6,6,6,18,303,70,98
752000,"South Boston, Boston, MA",3.0,3.0,2,53,4,4,4,12,235,49,71
731200,"South Boston, Boston, MA",2.0,2.0,1,42,1,1,1,3,617,73,224
519680,"South Boston, Boston, MA",1.0,1.0,3,53,3,2,0,5,867,107,329
578800,"South Boston, Boston, MA",2.0,2.0,1,53,4,4,0,8,636,90,234
648640,"South Boston, Boston, MA",2.0,2.0,3,53,3,2,0,5,826,107,310
568000,"South Boston, Boston, MA",3.0,1.5,1,53,3,2,2,7,142,32,53
838800,"South Boston, Boston, MA",3.0,3.0,1,42,1,1,1,3,754,98,286
706400,"South Boston, Boston, MA",3.0,2.0,1,42,1,1,0,2,602,73,224
956400,"South Boston, Boston, MA",3.0,2.0,1,42,1,1,1,3,464,46,176
280000,"South Boston, Boston, MA",2.0,1.0,1,53,5,5,5,15,416,76,141
640000,"South Boston, South Boston, MA",5.0,2.0,1,53,4,3,3,10,118,24,49
624000,"South Boston, South Boston, MA",4.0,1.0,3,53,5,4,4,13,242,50,73
504000,"South Boston, South Boston, MA",3.0,1.0,1,53,6,6,6,18,244,53,86
352000,"South Boston, South Boston, MA",2.0,1.0,1,53,4,3,3,10,118,24,49
672000,"South Boston, South Boston, MA",4.0,1.0,1,53,5,3,3,11,107,18,44
336000,"South Boston, South Boston, MA",2.0,1.0,3,53,5,4,4,13,242,50,73
256000,"South Boston, South Boston, MA",1.0,1.0,1,53,5,3,3,11,143,27,60
672000,"South Boston, Boston, MA",4.0,1.0,1,53,4,3,3,10,110,24,48
384000,"South Boston, Boston, MA",2.0,1.0,1,53,7,6,6,19,242,61,80
448000,"South Boston, South Boston, MA",3.0,1.5,1,53,4,2,2,8,190,35,79
